,AGE,ATTENDANCE,GRADE,INCOME_QUINTILE,PREPARE_ATTENDANCE,PREPARE_GRADE,PREPARE_join_1years_ago,PREPARE_join_2years_ago,PREPARE_join_3years_ago,PREPARE_join_4years_ago,PREPARE_join_this_year,TOTAL_JOIN,TOTAL_OFF,UNI_DIST,join_1years_ago,join_2years_ago,join_3years_ago,join_4years_ago,join_this_year,ADMISSION_수시,ADMISSION_정시,DOUBLE_MAJOR_N,DOUBLE_MAJOR_Y,OCCP_GRP_1_1.인문사회계열,OCCP_GRP_1_2.자연과학계열,OCCP_GRP_1_3.공학계열,OCCP_GRP_1_4.예체능계열,off_1years_ago_N,off_1years_ago_Y,off_2years_ago_N,off_2years_ago_Y,off_3years_ago_N,off_3years_ago_Y,off_4years_ago_N,off_4years_ago_Y,off_this_year_N,off_this_year_Y
13692,0.666666666666667,1.0,1.0,1.0,0.9421609659903091,0.8934589417771888,0.40314331405273396,0.15901218554268118,0.15388348947859365,0.1066682788330246,0.020689886435073284,0.17582417582417584,0.6000000000000001,0.0,0.39999999999999997,0.1590909090909091,0.15625,0.10638297872340426,0.015151515151515152,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
15803,0.833333333333333,0.3333333333333335,0.0,1.0,0.37516126105881165,0.018243436380643963,0.0410118710444954,0.0031989845596449434,0.004686800279872644,0.022615130934946066,0.01114046505415214,0.01098901098901099,0.4,0.012040009878982464,0.02857142857142857,0.0,0.0,0.02127659574468085,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2804,0.3333333333333335,0.666666666666667,0.6000000000000001,1.0,0.6240455095561607,0.5957325254325813,0.17480355211320955,0.026533434661684546,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.038461538461538464,0.4,0.0043573369085841305,0.17142857142857143,0.022727272727272728,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14811,0.5,0.666666666666667,0.19999999999999996,1.0,0.6255395590842645,0.23428397895619896,0.0569100998542614,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.0,0.01098901098901099,0.4,0.018461348481106445,0.05714285714285714,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
15750,0.5,0.3333333333333335,0.8,1.0,0.33184781628849624,0.7492810115879327,0.0569100998542614,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.015066309439460412,0.016483516483516484,0.4,0.006421338602123981,0.05714285714285714,0.0,0.0,0.0,0.015151515151515152,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8798,0.833333333333333,0.3333333333333335,0.8,0.75,0.37516126105881165,0.704906146556289,0.15483207075301825,0.0031989845596449434,0.28167708134134123,0.0013453280500180798,0.0714057028119938,0.09890109890109891,0.6000000000000001,0.02461513130814193,0.14285714285714285,0.0,0.28125,0.0,0.06060606060606061,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
8651,0.3333333333333335,0.666666666666667,0.19999999999999996,0.5,0.6240455095561607,0.25240117034475873,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.04843166133714249,0.016483516483516484,0.4,0.03050135836008891,0.0,0.0,0.0,0.0,0.045454545454545456,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
18216,0.666666666666667,0.3333333333333335,0.8,0.75,0.354777480398772,0.7217932642332774,0.004772615072904076,0.09086410602438924,0.15388348947859365,0.04285887017824064,0.005623576995612872,0.06043956043956045,0.6000000000000001,0.0010215765957924516,0.0,0.09090909090909091,0.15625,0.0425531914893617,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
14491,0.666666666666667,0.666666666666667,0.8,0.5,0.6484692231945404,0.7217932642332774,0.11859281478142691,0.02271602650609731,0.0,0.000319264408384666,0.03575619587453369,0.038461538461538464,0.4,0.019493349327876372,0.11428571428571428,0.022727272727272728,0.0,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
9202,0.666666666666667,0.3333333333333335,0.8,0.25,0.354777480398772,0.7217932642332774,0.004772615072904076,0.02271602650609731,0.0,0.021589067293312652,0.005623576995612872,0.01098901098901099,0.4,0.49364040503828105,0.0,0.022727272727272728,0.0,0.02127659574468085,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
7652,0.833333333333333,0.3333333333333335,0.19999999999999996,0.75,0.37516126105881165,0.18990911392455523,0.12637702082588753,0.18492719660842344,0.3432304771327787,0.06515473670480204,0.10153832169091462,0.17582417582417584,0.6000000000000001,0.030200358113114348,0.11428571428571428,0.18181818181818182,0.34375,0.06382978723404255,0.09090909090909091,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
11167,0.16666666666666696,0.3333333333333335,0.40000000000000013,1.0,0.29369174279576893,0.45255939631013403,0.06500919139943766,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.021745289862277976,0.016483516483516484,0.4,0.018862682143739196,0.05714285714285714,0.0,0.0,0.0,0.015151515151515152,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
1250,0.16666666666666696,0.3333333333333335,0.6000000000000001,0.75,0.29369174279576893,0.6242250738540452,0.00809909154517624,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.03681159930173839,0.01098901098901099,0.4,0.007023339096073104,0.0,0.0,0.0,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
12262,0.5,0.0,0.40000000000000013,0.75,0.038156073492727316,0.4059496565001103,0.0284550499271307,0.0004948337317182867,0.031215640676974757,0.035663391643666935,0.030132618878920825,0.02197802197802198,0.4,0.03852803161274389,0.02857142857142857,0.0,0.03125,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
4549,0.666666666666667,0.0,0.6000000000000001,0.25,0.061085737603003065,0.5501275866893661,0.06168271492716548,0.13629615903658385,0.03077669789571873,0.000319264408384666,0.06588881475345452,0.07142857142857144,0.4,0.013707088169918499,0.05714285714285714,0.13636363636363635,0.03125,0.0,0.06060606060606061,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
3378,0.833333333333333,0.3333333333333335,0.6000000000000001,1.0,0.37516126105881165,0.5332404690123778,0.0410118710444954,0.07134706407793687,0.15857028975846632,0.06515473670480204,0.05633939337253338,0.08241758241758243,0.4,0.02161850662715074,0.02857142857142857,0.06818181818181818,0.15625,0.06382978723404255,0.045454545454545456,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5113,0.3333333333333335,0.3333333333333335,0.40000000000000013,1.0,0.3303537667603923,0.42406684788867,0.06098335240468673,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.10869689909498413,0.049450549450549455,0.4,0.029297357372190663,0.05714285714285714,0.0,0.0,0.0,0.10606060606060606,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13906,0.3333333333333335,0.3333333333333335,1.0,0.25,0.3303537667603923,0.9390638805204038,0.032528302477556024,0.026533434661684546,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.01098901098901099,0.4,0.01016711945336297,0.02857142857142857,0.022727272727272728,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
6999,0.666666666666667,0.3333333333333335,0.40000000000000013,1.0,0.354777480398772,0.3784619091454549,0.004772615072904076,0.0,0.06155339579143746,0.000319264408384666,0.03575619587453369,0.02197802197802198,0.6000000000000001,0.2977895776734996,0.0,0.0,0.0625,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
8724,0.5,0.0,0.19999999999999996,0.5,0.038156073492727316,0.23428397895619896,0.1707302995627842,0.0004948337317182867,0.031215640676974757,0.035663391643666935,0.030132618878920825,0.049450549450549455,0.4,0.021637119202809068,0.17142857142857143,0.0,0.03125,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14151,0.16666666666666696,0.3333333333333335,0.19999999999999996,0.75,0.29369174279576893,0.2808937187662227,0.06500919139943766,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.01098901098901099,0.4,0.015518234955132954,0.05714285714285714,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2409,0.16666666666666696,0.3333333333333335,0.40000000000000013,0.75,0.29369174279576893,0.45255939631013403,0.06500919139943766,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.03681159930173839,0.02197802197802198,0.4,0.013530677768761247,0.05714285714285714,0.0,0.0,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
4925,0.666666666666667,0.3333333333333335,0.19999999999999996,0.5,0.354777480398772,0.20679623160154365,0.004772615072904076,0.0,0.03077669789571873,0.1066682788330246,0.005623576995612872,0.03296703296703297,0.4,0.04227381246398287,0.0,0.0,0.03125,0.10638297872340426,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
1573,0.666666666666667,0.0,1.0,0.5,0.061085737603003065,0.8934589417771888,0.004772615072904076,0.09086410602438924,0.18466018737431236,0.21301729325766453,0.005623576995612872,0.1098901098901099,0.6000000000000001,0.005056804149172635,0.0,0.09090909090909091,0.1875,0.2127659574468085,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
13218,0.666666666666667,0.3333333333333335,0.0,1.0,0.354777480398772,0.03513055405763238,0.004772615072904076,0.04543205301219462,0.06155339579143746,0.021589067293312652,0.03575619587453369,0.038461538461538464,0.4,0.09723741311787742,0.0,0.045454545454545456,0.0625,0.02127659574468085,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14194,0.16666666666666696,0.0,0.19999999999999996,0.75,0.0,0.2808937187662227,0.03655414147230694,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.021745289862277976,0.01098901098901099,0.4,0.013645344529513461,0.02857142857142857,0.0,0.0,0.0,0.015151515151515152,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14129,0.16666666666666696,1.0,0.6000000000000001,0.75,0.8810752283873059,0.6242250738540452,0.09346424132656836,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.021745289862277976,0.02197802197802198,0.4,0.07994566559644356,0.08571428571428572,0.0,0.0,0.0,0.015151515151515152,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5591,0.833333333333333,1.0,0.8,1.0,0.9625447466503486,0.704906146556289,0.012556821117364697,0.07134706407793687,0.03546349817559138,0.0013453280500180798,0.01114046505415214,0.02197802197802198,0.4,0.015250679180044455,0.0,0.06818181818181818,0.03125,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13676,0.666666666666667,1.0,0.40000000000000013,0.5,0.9421609659903091,0.3784619091454549,0.11859281478142691,0.0,0.2154368852700311,0.1066682788330246,0.020689886435073284,0.09340659340659341,0.6000000000000001,0.0690293899728328,0.11428571428571428,0.0,0.21875,0.10638297872340426,0.015151515151515152,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
4242,0.16666666666666696,0.0,0.6000000000000001,0.25,0.0,0.6242250738540452,0.12191929125369906,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.006678980422817565,0.02197802197802198,0.4,0.01857601524185866,0.11428571428571428,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
10772,0.5,0.3333333333333335,0.40000000000000013,0.75,0.33184781628849624,0.4059496565001103,0.0,0.0686429132500102,0.061992338572693484,0.035663391643666935,0.030132618878920825,0.038461538461538464,0.4,0.017056680661891824,0.0,0.06818181818181818,0.0625,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
12215,0.666666666666667,0.3333333333333335,0.6000000000000001,0.75,0.354777480398772,0.5501275866893661,0.0901377648542962,0.09086410602438924,0.12310679158287491,0.000319264408384666,0.09602143363237535,0.09340659340659341,0.4,0.018886290006247006,0.08571428571428572,0.09090909090909091,0.125,0.0,0.09090909090909091,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
18581,0.833333333333333,0.3333333333333335,0.8,0.75,0.37516126105881165,0.704906146556289,0.012556821117364697,0.0031989845596449434,0.0662401960713101,0.0013453280500180798,0.01114046505415214,0.01098901098901099,0.6000000000000001,0.1364534452951346,0.0,0.0,0.0625,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
17195,0.3333333333333335,0.3333333333333335,0.19999999999999996,1.0,0.3303537667603923,0.25240117034475873,0.06098335240468673,0.04924946116778185,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.02197802197802198,0.4,0.008026673252654977,0.05714285714285714,0.045454545454545456,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
15302,0.3333333333333335,1.0,0.40000000000000013,0.25,0.9177372523519293,0.42406684788867,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.04843166133714249,0.016483516483516484,0.4,0.035317362311681894,0.0,0.0,0.0,0.0,0.045454545454545456,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
11319,0.3333333333333335,0.3333333333333335,0.8,1.0,0.3303537667603923,0.7673982029764925,0.08943840233181743,0.026533434661684546,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.02197802197802198,0.4,0.02086935045690294,0.08571428571428572,0.022727272727272728,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5087,0.5,0.3333333333333335,0.40000000000000013,1.0,0.33184781628849624,0.4059496565001103,0.0569100998542614,0.0004948337317182867,0.031215640676974757,0.035663391643666935,0.0,0.016483516483516484,0.4,0.350498065365934,0.05714285714285714,0.0,0.03125,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
20008,0.5,0.666666666666667,0.40000000000000013,1.0,0.6255395590842645,0.4059496565001103,0.0284550499271307,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.0,0.005494505494505495,0.4,0.011237342553716967,0.02857142857142857,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
7714,0.666666666666667,0.3333333333333335,0.40000000000000013,0.75,0.354777480398772,0.3784619091454549,0.004772615072904076,0.06814807951829194,0.0,0.000319264408384666,0.005623576995612872,0.016483516483516484,0.4,0.017658681155840947,0.0,0.06818181818181818,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
20410,1.0,0.0,0.6000000000000001,0.25,0.11892477161269438,0.5149970326317338,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.04253960576985597,0.015998612683868547,0.01098901098901099,0.6000000000000001,0.008026673252654977,0.0,0.0,0.0,0.0425531914893617,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
6574,0.3333333333333335,1.0,0.40000000000000013,1.0,0.9177372523519293,0.42406684788867,0.08943840233181743,0.07196548767387917,0.048759360975837225,0.035663391643666935,0.09363058965552372,0.06593406593406594,0.4,0.009297563184325348,0.08571428571428572,0.06818181818181818,0.0,0.0,0.09090909090909091,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
6227,0.833333333333333,0.3333333333333335,0.6000000000000001,0.5,0.37516126105881165,0.5332404690123778,0.012556821117364697,0.025915011065742254,0.09701689396702884,0.022615130934946066,0.01114046505415214,0.027472527472527476,0.6000000000000001,0.1342059767843912,0.0,0.022727272727272728,0.09375,0.02127659574468085,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
14268,0.3333333333333335,0.3333333333333335,0.40000000000000013,0.75,0.3303537667603923,0.42406684788867,0.20325860204034027,0.11739754068607378,0.048759360975837225,0.035663391643666935,0.018299042458221663,0.07142857142857144,0.4,0.003096002540309777,0.19999999999999998,0.11363636363636365,0.0,0.0,0.015151515151515152,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
13657,0.666666666666667,0.3333333333333335,0.6000000000000001,1.0,0.354777480398772,0.5501275866893661,0.004772615072904076,0.04543205301219462,0.12310679158287491,0.000319264408384666,0.005623576995612872,0.03296703296703297,0.6000000000000001,0.0,0.0,0.045454545454545456,0.125,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
16169,0.666666666666667,1.0,0.40000000000000013,1.0,0.9421609659903091,0.3784619091454549,0.004772615072904076,0.06814807951829194,0.03077669789571873,0.000319264408384666,0.005623576995612872,0.02197802197802198,0.4,0.006421338602123981,0.0,0.06818181818181818,0.03125,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
6017,1.0,0.3333333333333335,1.0,0.25,0.41261651440846303,0.8583283877195563,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.04253960576985597,0.015998612683868547,0.01098901098901099,0.4,0.12040009878982465,0.0,0.0,0.0,0.0425531914893617,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8563,0.5,0.0,0.0,0.25,0.038156073492727316,0.06261830141228769,0.0284550499271307,0.045926886743912904,0.0004389427812560229,0.035663391643666935,0.07533154719730206,0.04395604395604396,0.4,0.008428006915287726,0.02857142857142857,0.045454545454545456,0.0,0.0,0.07575757575757576,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
16112,0.666666666666667,1.0,0.6000000000000001,1.0,0.9421609659903091,0.5501275866893661,0.004772615072904076,0.0,0.0,0.000319264408384666,0.020689886435073284,0.005494505494505495,0.4,0.012842677204247963,0.0,0.0,0.0,0.0,0.015151515151515152,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
6475,0.5,0.3333333333333335,0.6000000000000001,0.75,0.33184781628849624,0.5776153340440215,0.14227524963565352,0.023210860237815597,0.031215640676974757,0.035663391643666935,0.030132618878920825,0.049450549450549455,0.4,0.0041025218846903215,0.14285714285714285,0.022727272727272728,0.03125,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
4550,0.666666666666667,0.3333333333333335,1.0,0.5,0.354777480398772,0.8934589417771888,0.004772615072904076,0.0,0.0,0.06412867306316862,0.03575619587453369,0.027472527472527476,0.4,0.049123240306248456,0.0,0.0,0.0,0.06382978723404255,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
12516,0.3333333333333335,0.3333333333333335,0.8,1.0,0.3303537667603923,0.7673982029764925,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.0,0.4,0.040133366263274885,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
6657,0.3333333333333335,0.666666666666667,0.40000000000000013,1.0,0.6240455095561607,0.42406684788867,0.004073252550425319,0.04924946116778185,0.048759360975837225,0.035663391643666935,0.06349797077660291,0.03296703296703297,0.4,0.037610697526726175,0.0,0.045454545454545456,0.0,0.0,0.06060606060606061,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
18857,1.0,0.3333333333333335,0.40000000000000013,0.75,0.41261651440846303,0.34333135508782253,0.023876652870940582,0.035749372396511075,0.015145667337000693,0.0,0.015998612683868547,0.005494505494505495,0.4,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
9945,0.16666666666666696,1.0,0.6000000000000001,0.75,0.8810752283873059,0.6242250738540452,0.09346424132656836,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.03681159930173839,0.027472527472527476,0.4,0.19362805631020003,0.08571428571428572,0.0,0.0,0.0,0.030303030303030304,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2063,0.5,0.0,0.40000000000000013,0.5,0.038156073492727316,0.4059496565001103,0.0,0.11407496626220484,0.12354573436413097,0.035663391643666935,0.07533154719730206,0.07692307692307693,0.4,0.02747955195908939,0.0,0.11363636363636365,0.125,0.0,0.07575757575757576,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
3549,0.666666666666667,0.3333333333333335,1.0,0.5,0.354777480398772,0.8934589417771888,0.004772615072904076,0.04543205301219462,0.03077669789571873,0.06412867306316862,0.005623576995612872,0.03296703296703297,0.4,0.027825800609203918,0.0,0.045454545454545456,0.03125,0.06382978723404255,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
14504,0.16666666666666696,1.0,0.6000000000000001,1.0,0.8810752283873059,0.6242250738540452,0.17882939110796045,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.1724083842568821,0.09340659340659341,0.4,0.0032106693010619906,0.17142857142857143,0.0,0.0,0.0,0.16666666666666669,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
5336,0.16666666666666696,1.0,0.6000000000000001,0.5,0.8810752283873059,0.6242250738540452,0.15037434118082976,0.028862119274959512,0.048759360975837225,0.035663391643666935,0.0518779087411988,0.04395604395604396,0.4,0.04163836749814769,0.14285714285714285,0.0,0.0,0.0,0.045454545454545456,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
7397,0.3333333333333335,0.0,0.40000000000000013,0.5,0.03666202396462337,0.42406684788867,0.004073252550425319,0.0038174081555872354,0.048759360975837225,0.035663391643666935,0.003232733018761251,0.0,0.4,0.013830575450728574,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
3055,0.5,1.0,0.6000000000000001,0.75,0.9192313018800332,0.5776153340440215,0.0,0.0686429132500102,0.30820592173844336,0.035663391643666935,0.0,0.07142857142857144,0.6000000000000001,0.0038986698655752742,0.0,0.06818181818181818,0.3125,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
14413,0.5,0.666666666666667,0.19999999999999996,0.75,0.6255395590842645,0.23428397895619896,0.08536514978139212,0.045926886743912904,0.09276903646841222,0.035663391643666935,0.0,0.04395604395604396,0.4,0.0012040009878982465,0.08571428571428572,0.045454545454545456,0.09375,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
9257,0.666666666666667,0.3333333333333335,0.40000000000000013,1.0,0.354777480398772,0.3784619091454549,0.004772615072904076,0.0,0.15388348947859365,0.000319264408384666,0.05082250531399411,0.04395604395604396,0.4,0.035317362311681894,0.0,0.0,0.15625,0.0,0.045454545454545456,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
6496,0.5,0.3333333333333335,0.6000000000000001,1.0,0.33184781628849624,0.5776153340440215,0.0,0.045926886743912904,0.0004389427812560229,0.035663391643666935,0.06026523775784165,0.03296703296703297,0.6000000000000001,0.005083559726681485,0.0,0.045454545454545456,0.0,0.0,0.06060606060606061,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
6964,0.5,0.3333333333333335,0.40000000000000013,1.0,0.33184781628849624,0.4059496565001103,0.08536514978139212,0.0004948337317182867,0.061992338572693484,0.035663391643666935,0.0,0.027472527472527476,0.6000000000000001,0.11622622869844407,0.08571428571428572,0.0,0.0625,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
14593,0.5,0.666666666666667,0.6000000000000001,0.75,0.6255395590842645,0.5776153340440215,0.0284550499271307,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.07533154719730206,0.03296703296703297,0.4,0.10113608298345271,0.02857142857142857,0.0,0.0,0.0,0.07575757575757576,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
